item_id,order_id,product_id,quantity,unit_price,unit_cost,line_subtotal,line_cost
ITEM-0015546,ORD-008777,505,1,75.0,24.0,75.0,24.0
ITEM-0015547,ORD-008778,401,2,26.0,6.0,52.0,12.0
ITEM-0015548,ORD-008779,108,1,29.99,9.5,29.99,9.5
ITEM-0015549,ORD-008780,107,2,59.99,22.0,119.98,44.0
ITEM-0015550,ORD-008781,302,1,45.0,15.0,45.0,15.0
ITEM-0015551,ORD-008781,206,1,45.0,11.0,45.0,11.0
ITEM-0015552,ORD-008782,503,1,48.0,15.0,48.0,15.0
ITEM-0015553,ORD-008783,106,1,179.99,70.0,179.99,70.0
ITEM-0015554,ORD-008784,501,1,42.0,13.0,42.0,13.0
ITEM-0015555,ORD-008785,204,1,24.0,6.0,24.0,6.0
ITEM-0015556,ORD-008786,108,1,29.99,9.5,29.99,9.5
ITEM-0015557,ORD-008786,205,1,54.0,16.0,54.0,16.0
ITEM-0015558,ORD-008786,301,1,289.0,130.0,289.0,130.0
ITEM-0015559,ORD-008786,503,1,48.0,15.0,48.0,15.0
ITEM-0015560,ORD-008787,304,1,39.99,14.0,39.99,14.0
ITEM-0015561,ORD-008787,104,1,349.99,175.0,349.99,175.0
ITEM-0015562,ORD-008787,103,1,89.99,36.0,89.99,36.0
ITEM-0015563,ORD-008788,401,1,26.0,6.0,26.0,6.0
ITEM-0015564,ORD-008789,108,1,29.99,9.5,29.99,9.5
ITEM-0015565,ORD-008789,503,1,48.0,15.0,48.0,15.0
ITEM-0015566,ORD-008789,104,1,349.99,175.0,349.99,175.0
ITEM-0015567,ORD-008790,501,1,42.0,13.0,42.0,13.0
ITEM-0015568,ORD-008791,505,1,75.0,24.0,75.0,24.0
ITEM-0015569,ORD-008791,204,1,24.0,6.0,24.0,6.0
ITEM-0015570,ORD-008792,105,1,39.99,12.0,39.99,12.0
ITEM-0015571,ORD-008793,101,3,199.99,85.0,599.97,255.0
ITEM-0015572,ORD-008793,108,1,29.99,9.5,29.99,9.5
ITEM-0015573,ORD-008794,505,1,75.0,24.0,75.0,24.0
ITEM-0015574,ORD-008794,203,1,120.0,42.0,120.0,42.0
ITEM-0015575,ORD-008795,505,1,75.0,24.0,75.0,24.0
ITEM-0015576,ORD-008795,307,1,29.99,8.0,29.99,8.0
ITEM-0015577,ORD-008795,301,1,289.0,130.0,289.0,130.0
ITEM-0015578,ORD-008795,306,1,32.5,10.0,32.5,10.0
ITEM-0015579,ORD-008796,203,3,120.0,42.0,360.0,126.0
ITEM-0015580,ORD-008797,502,1,22.99,5.5,22.99,5.5
ITEM-0015581,ORD-008797,106,1,179.99,70.0,179.99,70.0
ITEM-0015582,ORD-008798,403,1,22.0,5.2,22.0,5.2
ITEM-0015583,ORD-008799,202,1,68.0,22.0,68.0,22.0
ITEM-0015584,ORD-008800,306,1,32.5,10.0,32.5,10.0
ITEM-0015585,ORD-008801,504,1,16.99,4.2,16.99,4.2
ITEM-0015586,ORD-008802,301,1,289.0,130.0,289.0,130.0
ITEM-0015587,ORD-008802,302,1,45.0,15.0,45.0,15.0
ITEM-0015588,ORD-008802,303,1,24.99,7.5,24.99,7.5
ITEM-0015589,ORD-008803,105,1,39.99,12.0,39.99,12.0
ITEM-0015590,ORD-008803,104,1,349.99,175.0,349.99,175.0
ITEM-0015591,ORD-008804,305,2,59.99,20.0,119.98,40.0
ITEM-0015592,ORD-008805,404,2,64.99,21.0,129.98,42.0
ITEM-0015593,ORD-008806,503,3,48.0,15.0,144.0,45.0
ITEM-0015594,ORD-008807,404,1,64.99,21.0,64.99,21.0
ITEM-0015595,ORD-008808,108,1,29.99,9.5,29.99,9.5
ITEM-0015596,ORD-008809,204,1,24.0,6.0,24.0,6.0
ITEM-0015597,ORD-008810,401,1,26.0,6.0,26.0,6.0
ITEM-0015598,ORD-008811,105,1,39.99,12.0,39.99,12.0
ITEM-0015599,ORD-008811,202,1,68.0,22.0,68.0,22.0
ITEM-0015600,ORD-008811,306,1,32.5,10.0,32.5,10.0
ITEM-0015601,ORD-008812,403,1,22.0,5.2,22.0,5.2
ITEM-0015602,ORD-008812,108,1,29.99,9.5,29.99,9.5
ITEM-0015603,ORD-008812,105,1,39.99,12.0,39.99,12.0
ITEM-0015604,ORD-008813,405,1,18.0,4.0,18.0,4.0
ITEM-0015605,ORD-008813,401,1,26.0,6.0,26.0,6.0
ITEM-0015606,ORD-008814,307,1,29.99,8.0,29.99,8.0
ITEM-0015607,ORD-008815,202,1,68.0,22.0,68.0,22.0
ITEM-0015608,ORD-008815,501,1,42.0,13.0,42.0,13.0
ITEM-0015609,ORD-008816,108,1,29.99,9.5,29.99,9.5
ITEM-0015610,ORD-008816,203,1,120.0,42.0,120.0,42.0
ITEM-0015611,ORD-008817,503,3,48.0,15.0,144.0,45.0
ITEM-0015612,ORD-008818,305,1,59.99,20.0,59.99,20.0
ITEM-0015613,ORD-008819,502,1,22.99,5.5,22.99,5.5
ITEM-0015614,ORD-008820,402,1,34.0,8.5,34.0,8.5
ITEM-0015615,ORD-008821,405,1,18.0,4.0,18.0,4.0
ITEM-0015616,ORD-008822,504,3,16.99,4.2,50.97,12.6
ITEM-0015617,ORD-008822,304,2,39.99,14.0,79.98,28.0
ITEM-0015618,ORD-008823,204,1,24.0,6.0,24.0,6.0
ITEM-0015619,ORD-008823,306,1,32.5,10.0,32.5,10.0
ITEM-0015620,ORD-008823,304,1,39.99,14.0,39.99,14.0
ITEM-0015621,ORD-008823,105,1,39.99,12.0,39.99,12.0
ITEM-0015622,ORD-008824,201,3,28.0,8.5,84.0,25.5
ITEM-0015623,ORD-008824,501,1,42.0,13.0,42.0,13.0
ITEM-0015624,ORD-008825,302,1,45.0,15.0,45.0,15.0
ITEM-0015625,ORD-008826,202,1,68.0,22.0,68.0,22.0
ITEM-0015626,ORD-008826,405,1,18.0,4.0,18.0,4.0
ITEM-0015627,ORD-008827,105,1,39.99,12.0,39.99,12.0
ITEM-0015628,ORD-008827,504,1,16.99,4.2,16.99,4.2
ITEM-0015629,ORD-008828,202,1,68.0,22.0,68.0,22.0
ITEM-0015630,ORD-008829,404,1,64.99,21.0,64.99,21.0
ITEM-0015631,ORD-008829,102,1,49.99,18.0,49.99,18.0
ITEM-0015632,ORD-008830,505,1,75.0,24.0,75.0,24.0
ITEM-0015633,ORD-008830,307,2,29.99,8.0,59.98,16.0
ITEM-0015634,ORD-008830,303,1,24.99,7.5,24.99,7.5
ITEM-0015635,ORD-008831,503,1,48.0,15.0,48.0,15.0
ITEM-0015636,ORD-008831,205,1,54.0,16.0,54.0,16.0
ITEM-0015637,ORD-008832,403,2,22.0,5.2,44.0,10.4
ITEM-0015638,ORD-008833,404,1,64.99,21.0,64.99,21.0
ITEM-0015639,ORD-008833,401,2,26.0,6.0,52.0,12.0
ITEM-0015640,ORD-008833,402,1,34.0,8.5,34.0,8.5
ITEM-0015641,ORD-008834,107,1,59.99,22.0,59.99,22.0
ITEM-0015642,ORD-008834,307,1,29.99,8.0,29.99,8.0
ITEM-0015643,ORD-008834,206,2,45.0,11.0,90.0,22.0
ITEM-0015644,ORD-008835,106,1,179.99,70.0,179.99,70.0
ITEM-0015645,ORD-008836,306,1,32.5,10.0,32.5,10.0
ITEM-0015646,ORD-008836,102,1,49.99,18.0,49.99,18.0
ITEM-0015647,ORD-008837,103,1,89.99,36.0,89.99,36.0
ITEM-0015648,ORD-008838,301,1,289.0,130.0,289.0,130.0
ITEM-0015649,ORD-008838,302,1,45.0,15.0,45.0,15.0
ITEM-0015650,ORD-008839,404,1,64.99,21.0,64.99,21.0
ITEM-0015651,ORD-008840,106,1,179.99,70.0,179.99,70.0
ITEM-0015652,ORD-008841,307,1,29.99,8.0,29.99,8.0
ITEM-0015653,ORD-008841,402,2,34.0,8.5,68.0,17.0
ITEM-0015654,ORD-008841,302,1,45.0,15.0,45.0,15.0
ITEM-0015655,ORD-008842,101,1,199.99,85.0,199.99,85.0
ITEM-0015656,ORD-008843,301,1,289.0,130.0,289.0,130.0
ITEM-0015657,ORD-008844,305,1,59.99,20.0,59.99,20.0
ITEM-0015658,ORD-008845,106,2,179.99,70.0,359.98,140.0
ITEM-0015659,ORD-008846,105,1,39.99,12.0,39.99,12.0
ITEM-0015660,ORD-008846,402,1,34.0,8.5,34.0,8.5
ITEM-0015661,ORD-008846,501,1,42.0,13.0,42.0,13.0
ITEM-0015662,ORD-008846,106,1,179.99,70.0,179.99,70.0
ITEM-0015663,ORD-008847,504,1,16.99,4.2,16.99,4.2
ITEM-0015664,ORD-008847,503,1,48.0,15.0,48.0,15.0
ITEM-0015665,ORD-008847,101,1,199.99,85.0,199.99,85.0
ITEM-0015666,ORD-008848,206,1,45.0,11.0,45.0,11.0
ITEM-0015667,ORD-008849,103,2,89.99,36.0,179.98,72.0
ITEM-0015668,ORD-008849,403,1,22.0,5.2,22.0,5.2
ITEM-0015669,ORD-008850,504,1,16.99,4.2,16.99,4.2
ITEM-0015670,ORD-008851,403,2,22.0,5.2,44.0,10.4
ITEM-0015671,ORD-008852,203,1,120.0,42.0,120.0,42.0
ITEM-0015672,ORD-008852,108,2,29.99,9.5,59.98,19.0
ITEM-0015673,ORD-008853,203,1,120.0,42.0,120.0,42.0
ITEM-0015674,ORD-008853,301,1,289.0,130.0,289.0,130.0
ITEM-0015675,ORD-008854,303,1,24.99,7.5,24.99,7.5
ITEM-0015676,ORD-008854,103,1,89.99,36.0,89.99,36.0
ITEM-0015677,ORD-008855,306,1,32.5,10.0,32.5,10.0
ITEM-0015678,ORD-008855,103,2,89.99,36.0,179.98,72.0
ITEM-0015679,ORD-008856,504,1,16.99,4.2,16.99,4.2
ITEM-0015680,ORD-008856,204,1,24.0,6.0,24.0,6.0
ITEM-0015681,ORD-008857,304,1,39.99,14.0,39.99,14.0
ITEM-0015682,ORD-008857,102,2,49.99,18.0,99.98,36.0
ITEM-0015683,ORD-008857,503,1,48.0,15.0,48.0,15.0
ITEM-0015684,ORD-008857,501,1,42.0,13.0,42.0,13.0
ITEM-0015685,ORD-008858,505,1,75.0,24.0,75.0,24.0
ITEM-0015686,ORD-008859,304,1,39.99,14.0,39.99,14.0
ITEM-0015687,ORD-008859,501,3,42.0,13.0,126.0,39.0
ITEM-0015688,ORD-008860,401,1,26.0,6.0,26.0,6.0
ITEM-0015689,ORD-008860,402,1,34.0,8.5,34.0,8.5
ITEM-0015690,ORD-008861,404,1,64.99,21.0,64.99,21.0
ITEM-0015691,ORD-008862,301,2,289.0,130.0,578.0,260.0
ITEM-0015692,ORD-008862,405,1,18.0,4.0,18.0,4.0
ITEM-0015693,ORD-008862,104,2,349.99,175.0,699.98,350.0
ITEM-0015694,ORD-008863,104,1,349.99,175.0,349.99,175.0
ITEM-0015695,ORD-008864,401,1,26.0,6.0,26.0,6.0
ITEM-0015696,ORD-008864,108,1,29.99,9.5,29.99,9.5
ITEM-0015697,ORD-008865,307,1,29.99,8.0,29.99,8.0
ITEM-0015698,ORD-008865,202,1,68.0,22.0,68.0,22.0
ITEM-0015699,ORD-008866,503,1,48.0,15.0,48.0,15.0
ITEM-0015700,ORD-008866,102,1,49.99,18.0,49.99,18.0
ITEM-0015701,ORD-008867,402,1,34.0,8.5,34.0,8.5
ITEM-0015702,ORD-008868,306,1,32.5,10.0,32.5,10.0
ITEM-0015703,ORD-008868,201,1,28.0,8.5,28.0,8.5
ITEM-0015704,ORD-008869,105,1,39.99,12.0,39.99,12.0
ITEM-0015705,ORD-008869,501,1,42.0,13.0,42.0,13.0
ITEM-0015706,ORD-008869,306,1,32.5,10.0,32.5,10.0
ITEM-0015707,ORD-008869,405,1,18.0,4.0,18.0,4.0
ITEM-0015708,ORD-008870,303,1,24.99,7.5,24.99,7.5
ITEM-0015709,ORD-008870,401,1,26.0,6.0,26.0,6.0
ITEM-0015710,ORD-008871,304,1,39.99,14.0,39.99,14.0
ITEM-0015711,ORD-008871,102,1,49.99,18.0,49.99,18.0
ITEM-0015712,ORD-008872,201,1,28.0,8.5,28.0,8.5
ITEM-0015713,ORD-008872,501,1,42.0,13.0,42.0,13.0
ITEM-0015714,ORD-008873,307,1,29.99,8.0,29.99,8.0
ITEM-0015715,ORD-008874,305,1,59.99,20.0,59.99,20.0
ITEM-0015716,ORD-008875,101,1,199.99,85.0,199.99,85.0
ITEM-0015717,ORD-008876,301,1,289.0,130.0,289.0,130.0
ITEM-0015718,ORD-008876,302,1,45.0,15.0,45.0,15.0
ITEM-0015719,ORD-008877,108,1,29.99,9.5,29.99,9.5
ITEM-0015720,ORD-008878,302,1,45.0,15.0,45.0,15.0
ITEM-0015721,ORD-008879,502,1,22.99,5.5,22.99,5.5
ITEM-0015722,ORD-008879,503,2,48.0,15.0,96.0,30.0
ITEM-0015723,ORD-008880,106,1,179.99,70.0,179.99,70.0
ITEM-0015724,ORD-008880,306,1,32.5,10.0,32.5,10.0
ITEM-0015725,ORD-008881,502,1,22.99,5.5,22.99,5.5
ITEM-0015726,ORD-008882,504,1,16.99,4.2,16.99,4.2
ITEM-0015727,ORD-008883,104,1,349.99,175.0,349.99,175.0
ITEM-0015728,ORD-008884,305,1,59.99,20.0,59.99,20.0
ITEM-0015729,ORD-008884,102,1,49.99,18.0,49.99,18.0
ITEM-0015730,ORD-008884,401,1,26.0,6.0,26.0,6.0
ITEM-0015731,ORD-008885,401,1,26.0,6.0,26.0,6.0
ITEM-0015732,ORD-008886,501,1,42.0,13.0,42.0,13.0
ITEM-0015733,ORD-008886,502,1,22.99,5.5,22.99,5.5
ITEM-0015734,ORD-008887,405,1,18.0,4.0,18.0,4.0
ITEM-0015735,ORD-008887,201,1,28.0,8.5,28.0,8.5
ITEM-0015736,ORD-008888,106,1,179.99,70.0,179.99,70.0
ITEM-0015737,ORD-008889,102,1,49.99,18.0,49.99,18.0
ITEM-0015738,ORD-008890,102,1,49.99,18.0,49.99,18.0
ITEM-0015739,ORD-008891,503,1,48.0,15.0,48.0,15.0
ITEM-0015740,ORD-008892,304,1,39.99,14.0,39.99,14.0
ITEM-0015741,ORD-008893,505,1,75.0,24.0,75.0,24.0
ITEM-0015742,ORD-008894,502,1,22.99,5.5,22.99,5.5
ITEM-0015743,ORD-008894,403,2,22.0,5.2,44.0,10.4
ITEM-0015744,ORD-008895,501,2,42.0,13.0,84.0,26.0
ITEM-0015745,ORD-008896,304,1,39.99,14.0,39.99,14.0
ITEM-0015746,ORD-008896,307,1,29.99,8.0,29.99,8.0
ITEM-0015747,ORD-008896,202,1,68.0,22.0,68.0,22.0
ITEM-0015748,ORD-008897,307,1,29.99,8.0,29.99,8.0
ITEM-0015749,ORD-008897,304,2,39.99,14.0,79.98,28.0
ITEM-0015750,ORD-008898,205,1,54.0,16.0,54.0,16.0
ITEM-0015751,ORD-008899,101,1,199.99,85.0,199.99,85.0
ITEM-0015752,ORD-008900,504,1,16.99,4.2,16.99,4.2
ITEM-0015753,ORD-008900,505,1,75.0,24.0,75.0,24.0
ITEM-0015754,ORD-008901,403,1,22.0,5.2,22.0,5.2
ITEM-0015755,ORD-008901,405,1,18.0,4.0,18.0,4.0
ITEM-0015756,ORD-008901,101,1,199.99,85.0,199.99,85.0
ITEM-0015757,ORD-008902,205,1,54.0,16.0,54.0,16.0
ITEM-0015758,ORD-008903,501,1,42.0,13.0,42.0,13.0
ITEM-0015759,ORD-008903,108,1,29.99,9.5,29.99,9.5
ITEM-0015760,ORD-008904,206,1,45.0,11.0,45.0,11.0
ITEM-0015761,ORD-008904,303,1,24.99,7.5,24.99,7.5
ITEM-0015762,ORD-008905,106,1,179.99,70.0,179.99,70.0
ITEM-0015763,ORD-008906,107,1,59.99,22.0,59.99,22.0
ITEM-0015764,ORD-008906,303,1,24.99,7.5,24.99,7.5
ITEM-0015765,ORD-008907,105,1,39.99,12.0,39.99,12.0
ITEM-0015766,ORD-008907,405,1,18.0,4.0,18.0,4.0
ITEM-0015767,ORD-008908,405,1,18.0,4.0,18.0,4.0
ITEM-0015768,ORD-008908,204,1,24.0,6.0,24.0,6.0
ITEM-0015769,ORD-008909,103,3,89.99,36.0,269.97,108.0
ITEM-0015770,ORD-008910,107,1,59.99,22.0,59.99,22.0
ITEM-0015771,ORD-008911,202,1,68.0,22.0,68.0,22.0
ITEM-0015772,ORD-008912,502,1,22.99,5.5,22.99,5.5
ITEM-0015773,ORD-008912,103,1,89.99,36.0,89.99,36.0
ITEM-0015774,ORD-008913,307,2,29.99,8.0,59.98,16.0
ITEM-0015775,ORD-008913,306,1,32.5,10.0,32.5,10.0
ITEM-0015776,ORD-008914,307,1,29.99,8.0,29.99,8.0
ITEM-0015777,ORD-008915,503,1,48.0,15.0,48.0,15.0
ITEM-0015778,ORD-008915,307,1,29.99,8.0,29.99,8.0
ITEM-0015779,ORD-008916,304,1,39.99,14.0,39.99,14.0
ITEM-0015780,ORD-008916,103,1,89.99,36.0,89.99,36.0
ITEM-0015781,ORD-008917,205,1,54.0,16.0,54.0,16.0
ITEM-0015782,ORD-008918,206,1,45.0,11.0,45.0,11.0
ITEM-0015783,ORD-008919,204,1,24.0,6.0,24.0,6.0
ITEM-0015784,ORD-008920,204,2,24.0,6.0,48.0,12.0
ITEM-0015785,ORD-008921,206,1,45.0,11.0,45.0,11.0
ITEM-0015786,ORD-008922,102,2,49.99,18.0,99.98,36.0
ITEM-0015787,ORD-008922,404,1,64.99,21.0,64.99,21.0
ITEM-0015788,ORD-008923,105,1,39.99,12.0,39.99,12.0
ITEM-0015789,ORD-008924,403,1,22.0,5.2,22.0,5.2
ITEM-0015790,ORD-008925,202,1,68.0,22.0,68.0,22.0
ITEM-0015791,ORD-008925,307,2,29.99,8.0,59.98,16.0
ITEM-0015792,ORD-008926,401,1,26.0,6.0,26.0,6.0
ITEM-0015793,ORD-008927,203,1,120.0,42.0,120.0,42.0
ITEM-0015794,ORD-008928,205,1,54.0,16.0,54.0,16.0
ITEM-0015795,ORD-008929,402,1,34.0,8.5,34.0,8.5
ITEM-0015796,ORD-008930,301,1,289.0,130.0,289.0,130.0
ITEM-0015797,ORD-008930,303,1,24.99,7.5,24.99,7.5
ITEM-0015798,ORD-008930,402,1,34.0,8.5,34.0,8.5
ITEM-0015799,ORD-008930,403,2,22.0,5.2,44.0,10.4
ITEM-0015800,ORD-008931,502,1,22.99,5.5,22.99,5.5
ITEM-0015801,ORD-008931,505,1,75.0,24.0,75.0,24.0
ITEM-0015802,ORD-008932,304,1,39.99,14.0,39.99,14.0
ITEM-0015803,ORD-008932,302,1,45.0,15.0,45.0,15.0
ITEM-0015804,ORD-008932,206,1,45.0,11.0,45.0,11.0
ITEM-0015805,ORD-008933,102,1,49.99,18.0,49.99,18.0
ITEM-0015806,ORD-008934,404,1,64.99,21.0,64.99,21.0
ITEM-0015807,ORD-008934,402,3,34.0,8.5,102.0,25.5
ITEM-0015808,ORD-008934,202,1,68.0,22.0,68.0,22.0
ITEM-0015809,ORD-008934,301,1,289.0,130.0,289.0,130.0
ITEM-0015810,ORD-008935,102,1,49.99,18.0,49.99,18.0
ITEM-0015811,ORD-008936,105,1,39.99,12.0,39.99,12.0
ITEM-0015812,ORD-008937,402,1,34.0,8.5,34.0,8.5
ITEM-0015813,ORD-008937,405,1,18.0,4.0,18.0,4.0
ITEM-0015814,ORD-008937,105,1,39.99,12.0,39.99,12.0
ITEM-0015815,ORD-008937,505,2,75.0,24.0,150.0,48.0
ITEM-0015816,ORD-008938,107,1,59.99,22.0,59.99,22.0
ITEM-0015817,ORD-008939,106,1,179.99,70.0,179.99,70.0
ITEM-0015818,ORD-008939,403,1,22.0,5.2,22.0,5.2
ITEM-0015819,ORD-008940,203,1,120.0,42.0,120.0,42.0
ITEM-0015820,ORD-008940,205,2,54.0,16.0,108.0,32.0
ITEM-0015821,ORD-008941,104,2,349.99,175.0,699.98,350.0
ITEM-0015822,ORD-008942,101,2,199.99,85.0,399.98,170.0
ITEM-0015823,ORD-008943,501,1,42.0,13.0,42.0,13.0
ITEM-0015824,ORD-008944,107,1,59.99,22.0,59.99,22.0
ITEM-0015825,ORD-008945,105,1,39.99,12.0,39.99,12.0
ITEM-0015826,ORD-008946,501,1,42.0,13.0,42.0,13.0
ITEM-0015827,ORD-008946,305,1,59.99,20.0,59.99,20.0
ITEM-0015828,ORD-008946,205,1,54.0,16.0,54.0,16.0
ITEM-0015829,ORD-008946,403,1,22.0,5.2,22.0,5.2
ITEM-0015830,ORD-008947,204,2,24.0,6.0,48.0,12.0
ITEM-0015831,ORD-008947,205,1,54.0,16.0,54.0,16.0
ITEM-0015832,ORD-008947,402,1,34.0,8.5,34.0,8.5
ITEM-0015833,ORD-008947,301,1,289.0,130.0,289.0,130.0
ITEM-0015834,ORD-008948,502,1,22.99,5.5,22.99,5.5
ITEM-0015835,ORD-008949,202,1,68.0,22.0,68.0,22.0
ITEM-0015836,ORD-008950,403,1,22.0,5.2,22.0,5.2
ITEM-0015837,ORD-008950,305,1,59.99,20.0,59.99,20.0
ITEM-0015838,ORD-008950,203,1,120.0,42.0,120.0,42.0
ITEM-0015839,ORD-008950,201,1,28.0,8.5,28.0,8.5
ITEM-0015840,ORD-008951,107,1,59.99,22.0,59.99,22.0
ITEM-0015841,ORD-008951,101,1,199.99,85.0,199.99,85.0
ITEM-0015842,ORD-008951,504,1,16.99,4.2,16.99,4.2
ITEM-0015843,ORD-008951,204,1,24.0,6.0,24.0,6.0
ITEM-0015844,ORD-008952,501,1,42.0,13.0,42.0,13.0
ITEM-0015845,ORD-008952,502,1,22.99,5.5,22.99,5.5
ITEM-0015846,ORD-008953,303,1,24.99,7.5,24.99,7.5
ITEM-0015847,ORD-008953,301,2,289.0,130.0,578.0,260.0
ITEM-0015848,ORD-008954,401,1,26.0,6.0,26.0,6.0
ITEM-0015849,ORD-008954,402,2,34.0,8.5,68.0,17.0
ITEM-0015850,ORD-008955,404,1,64.99,21.0,64.99,21.0
ITEM-0015851,ORD-008955,405,1,18.0,4.0,18.0,4.0
ITEM-0015852,ORD-008956,204,1,24.0,6.0,24.0,6.0
ITEM-0015853,ORD-008956,404,1,64.99,21.0,64.99,21.0
ITEM-0015854,ORD-008956,106,1,179.99,70.0,179.99,70.0
ITEM-0015855,ORD-008956,108,2,29.99,9.5,59.98,19.0
ITEM-0015856,ORD-008957,401,1,26.0,6.0,26.0,6.0
ITEM-0015857,ORD-008957,504,1,16.99,4.2,16.99,4.2
ITEM-0015858,ORD-008958,305,3,59.99,20.0,179.97,60.0
ITEM-0015859,ORD-008959,203,3,120.0,42.0,360.0,126.0
ITEM-0015860,ORD-008960,107,1,59.99,22.0,59.99,22.0
ITEM-0015861,ORD-008960,405,3,18.0,4.0,54.0,12.0
ITEM-0015862,ORD-008960,204,1,24.0,6.0,24.0,6.0
ITEM-0015863,ORD-008960,108,1,29.99,9.5,29.99,9.5
ITEM-0015864,ORD-008961,307,1,29.99,8.0,29.99,8.0
ITEM-0015865,ORD-008962,302,1,45.0,15.0,45.0,15.0
ITEM-0015866,ORD-008963,502,1,22.99,5.5,22.99,5.5
ITEM-0015867,ORD-008963,108,1,29.99,9.5,29.99,9.5
ITEM-0015868,ORD-008964,502,1,22.99,5.5,22.99,5.5
ITEM-0015869,ORD-008964,107,1,59.99,22.0,59.99,22.0
ITEM-0015870,ORD-008965,106,1,179.99,70.0,179.99,70.0
ITEM-0015871,ORD-008965,304,1,39.99,14.0,39.99,14.0
ITEM-0015872,ORD-008966,104,1,349.99,175.0,349.99,175.0
ITEM-0015873,ORD-008966,103,1,89.99,36.0,89.99,36.0
ITEM-0015874,ORD-008966,105,2,39.99,12.0,79.98,24.0
ITEM-0015875,ORD-008967,104,2,349.99,175.0,699.98,350.0
ITEM-0015876,ORD-008967,102,1,49.99,18.0,49.99,18.0
ITEM-0015877,ORD-008967,105,1,39.99,12.0,39.99,12.0
ITEM-0015878,ORD-008968,503,1,48.0,15.0,48.0,15.0
ITEM-0015879,ORD-008968,302,1,45.0,15.0,45.0,15.0
ITEM-0015880,ORD-008968,202,1,68.0,22.0,68.0,22.0
ITEM-0015881,ORD-008969,202,1,68.0,22.0,68.0,22.0
ITEM-0015882,ORD-008969,102,1,49.99,18.0,49.99,18.0
ITEM-0015883,ORD-008970,104,1,349.99,175.0,349.99,175.0
ITEM-0015884,ORD-008971,107,1,59.99,22.0,59.99,22.0
ITEM-0015885,ORD-008972,106,1,179.99,70.0,179.99,70.0
ITEM-0015886,ORD-008973,106,2,179.99,70.0,359.98,140.0
ITEM-0015887,ORD-008973,402,2,34.0,8.5,68.0,17.0
ITEM-0015888,ORD-008974,104,1,349.99,175.0,349.99,175.0
ITEM-0015889,ORD-008975,104,1,349.99,175.0,349.99,175.0
ITEM-0015890,ORD-008975,102,1,49.99,18.0,49.99,18.0
ITEM-0015891,ORD-008976,307,1,29.99,8.0,29.99,8.0
ITEM-0015892,ORD-008976,101,1,199.99,85.0,199.99,85.0
ITEM-0015893,ORD-008977,106,1,179.99,70.0,179.99,70.0
ITEM-0015894,ORD-008978,501,1,42.0,13.0,42.0,13.0
ITEM-0015895,ORD-008978,502,2,22.99,5.5,45.98,11.0
ITEM-0015896,ORD-008979,305,1,59.99,20.0,59.99,20.0
ITEM-0015897,ORD-008979,201,1,28.0,8.5,28.0,8.5
ITEM-0015898,ORD-008980,102,1,49.99,18.0,49.99,18.0
ITEM-0015899,ORD-008980,503,1,48.0,15.0,48.0,15.0
ITEM-0015900,ORD-008981,202,2,68.0,22.0,136.0,44.0
ITEM-0015901,ORD-008982,203,1,120.0,42.0,120.0,42.0
ITEM-0015902,ORD-008982,504,1,16.99,4.2,16.99,4.2
ITEM-0015903,ORD-008982,106,1,179.99,70.0,179.99,70.0
ITEM-0015904,ORD-008983,306,1,32.5,10.0,32.5,10.0
ITEM-0015905,ORD-008983,505,1,75.0,24.0,75.0,24.0
ITEM-0015906,ORD-008983,405,1,18.0,4.0,18.0,4.0
ITEM-0015907,ORD-008984,402,1,34.0,8.5,34.0,8.5
ITEM-0015908,ORD-008984,303,2,24.99,7.5,49.98,15.0
ITEM-0015909,ORD-008985,301,1,289.0,130.0,289.0,130.0
ITEM-0015910,ORD-008985,302,1,45.0,15.0,45.0,15.0
ITEM-0015911,ORD-008986,403,1,22.0,5.2,22.0,5.2
ITEM-0015912,ORD-008986,108,3,29.99,9.5,89.97,28.5
ITEM-0015913,ORD-008987,503,1,48.0,15.0,48.0,15.0
ITEM-0015914,ORD-008987,401,1,26.0,6.0,26.0,6.0
ITEM-0015915,ORD-008987,403,1,22.0,5.2,22.0,5.2
ITEM-0015916,ORD-008987,301,2,289.0,130.0,578.0,260.0
ITEM-0015917,ORD-008988,405,1,18.0,4.0,18.0,4.0
ITEM-0015918,ORD-008988,103,1,89.99,36.0,89.99,36.0
ITEM-0015919,ORD-008989,205,1,54.0,16.0,54.0,16.0
ITEM-0015920,ORD-008989,204,1,24.0,6.0,24.0,6.0
ITEM-0015921,ORD-008990,401,1,26.0,6.0,26.0,6.0
ITEM-0015922,ORD-008990,402,1,34.0,8.5,34.0,8.5
ITEM-0015923,ORD-008990,403,1,22.0,5.2,22.0,5.2
ITEM-0015924,ORD-008991,303,1,24.99,7.5,24.99,7.5
ITEM-0015925,ORD-008992,401,1,26.0,6.0,26.0,6.0
ITEM-0015926,ORD-008993,304,1,39.99,14.0,39.99,14.0
ITEM-0015927,ORD-008993,504,1,16.99,4.2,16.99,4.2
ITEM-0015928,ORD-008994,405,1,18.0,4.0,18.0,4.0
ITEM-0015929,ORD-008995,401,1,26.0,6.0,26.0,6.0
ITEM-0015930,ORD-008995,402,1,34.0,8.5,34.0,8.5
ITEM-0015931,ORD-008996,201,1,28.0,8.5,28.0,8.5
ITEM-0015932,ORD-008997,304,1,39.99,14.0,39.99,14.0
