order_id,customer_id,order_date,order_date_only,order_status,payment_method,subtotal,discount_amount,shipping_fee,total_amount,total_cost,gross_profit,order_sequence
ORD-006630,CUST-02882,2025-06-30 00:00:00,2025-06-30,Completed,Credit Card,222.97000000000003,0.0,0.0,222.97,69.5,153.47,2
ORD-006631,CUST-02882,2025-08-02 00:00:00,2025-08-02,Completed,PayPal,90.98,0.0,0.0,90.98,28.2,62.78,3
ORD-006632,CUST-02882,2025-09-02 00:00:00,2025-09-02,Completed,Credit Card,66.99,0.0,4.99,71.98,20.5,46.49,4
ORD-006633,CUST-02882,2025-10-23 00:00:00,2025-10-23,Completed,Credit Card,28.0,0.0,0.0,28.0,8.5,19.5,5
ORD-006634,CUST-02882,2025-12-29 00:00:00,2025-12-29,Completed,Debit Card,101.98,5.1,9.99,106.87,29.2,67.68,6
ORD-006635,CUST-02883,2025-01-03 00:00:00,2025-01-03,Completed,Buy Now Pay Later,39.99,0.0,0.0,39.99,12.0,27.99,1
ORD-006636,CUST-02883,2025-03-06 00:00:00,2025-03-06,Completed,Buy Now Pay Later,22.0,0.0,0.0,22.0,5.2,16.8,2
ORD-006637,CUST-02883,2025-04-03 00:00:00,2025-04-03,Completed,PayPal,289.0,0.0,0.0,289.0,130.0,159.0,3
ORD-006638,CUST-02883,2025-06-07 00:00:00,2025-06-07,Completed,PayPal,68.0,0.0,0.0,68.0,22.0,46.0,4
ORD-006639,CUST-02883,2025-08-27 00:00:00,2025-08-27,Completed,Credit Card,48.0,4.8,0.0,43.2,15.0,28.2,5
ORD-006640,CUST-02883,2025-11-24 00:00:00,2025-11-24,Completed,Buy Now Pay Later,363.96000000000004,54.59,0.0,309.37,126.5,182.87,6
ORD-006641,CUST-02883,2025-12-27 00:00:00,2025-12-27,Completed,Credit Card,118.97999999999999,23.8,7.99,103.17,37.5,57.68,7
ORD-006642,CUST-02884,2024-11-13 00:00:00,2024-11-13,Completed,PayPal,135.99,13.6,0.0,122.39,42.0,80.39,1
ORD-006643,CUST-02885,2024-12-17 00:00:00,2024-12-17,Completed,Credit Card,124.97999999999999,25.0,4.99,104.97,43.0,56.98,1
ORD-006644,CUST-02886,2024-04-22 00:00:00,2024-04-22,Completed,PayPal,45.0,9.0,9.99,45.99,15.0,21.0,1
ORD-006645,CUST-02886,2024-06-12 00:00:00,2024-06-12,Completed,Credit Card,368.0,18.4,0.0,349.6,149.5,200.1,2
ORD-006646,CUST-02886,2024-07-24 00:00:00,2024-07-24,Completed,PayPal,32.5,0.0,4.99,37.49,10.0,22.5,3
ORD-006647,CUST-02886,2024-09-10 00:00:00,2024-09-10,Returned,Buy Now Pay Later,24.99,0.0,0.0,24.99,7.5,17.49,4
ORD-006648,CUST-02887,2025-07-21 00:00:00,2025-07-21,Completed,Credit Card,49.99,0.0,0.0,49.99,18.0,31.99,1
ORD-006649,CUST-02887,2025-09-08 00:00:00,2025-09-08,Completed,Credit Card,289.0,0.0,0.0,289.0,130.0,159.0,2
ORD-006650,CUST-02887,2025-10-25 00:00:00,2025-10-25,Completed,Credit Card,518.98,0.0,7.99,526.97,230.5,288.48,3
ORD-006651,CUST-02888,2024-04-11 00:00:00,2024-04-11,Completed,PayPal,54.0,0.0,0.0,54.0,16.0,38.0,1
ORD-006652,CUST-02889,2025-11-03 00:00:00,2025-11-03,Completed,Credit Card,321.99,16.1,9.99,315.88,117.2,188.69,1
ORD-006653,CUST-02890,2024-12-07 00:00:00,2024-12-07,Completed,Debit Card,153.99,30.8,0.0,123.19,40.0,83.19,1
ORD-006654,CUST-02890,2025-02-09 00:00:00,2025-02-09,Completed,Debit Card,453.97,22.7,7.99,439.26,205.0,226.27,2
ORD-006655,CUST-02890,2025-03-17 00:00:00,2025-03-17,Completed,Credit Card,24.0,0.0,0.0,24.0,6.0,18.0,3
ORD-006656,CUST-02891,2024-09-03 00:00:00,2024-09-03,Completed,Credit Card,49.99,0.0,0.0,49.99,18.0,31.99,1
ORD-006657,CUST-02892,2024-08-17 00:00:00,2024-08-17,Completed,Credit Card,90.0,0.0,0.0,90.0,30.0,60.0,1
ORD-006658,CUST-02893,2025-05-31 00:00:00,2025-05-31,Completed,PayPal,89.99,18.0,0.0,71.99,36.0,35.99,1
ORD-006659,CUST-02894,2025-03-25 00:00:00,2025-03-25,Completed,Buy Now Pay Later,42.989999999999995,4.3,9.99,48.68,10.2,28.49,1
ORD-006660,CUST-02895,2025-04-20 00:00:00,2025-04-20,Completed,Credit Card,68.0,0.0,0.0,68.0,17.0,51.0,1
ORD-006661,CUST-02896,2024-05-30 00:00:00,2024-05-30,Returned,Buy Now Pay Later,24.0,0.0,7.99,31.99,6.0,18.0,1
ORD-006662,CUST-02896,2024-07-03 00:00:00,2024-07-03,Completed,PayPal,182.99,18.3,0.0,164.69,62.0,102.69,2
ORD-006663,CUST-02897,2024-05-03 00:00:00,2024-05-03,Completed,Credit Card,45.0,9.0,0.0,36.0,15.0,21.0,1
ORD-006664,CUST-02898,2025-06-16 00:00:00,2025-06-16,Returned,Credit Card,54.98,0.0,0.0,54.98,15.5,39.48,1
ORD-006665,CUST-02898,2025-07-07 00:00:00,2025-07-07,Completed,PayPal,22.0,0.0,0.0,22.0,5.2,16.8,2
ORD-006666,CUST-02898,2025-07-31 00:00:00,2025-07-31,Completed,Credit Card,18.0,0.0,7.99,25.99,4.0,14.0,3
ORD-006667,CUST-02898,2025-09-30 00:00:00,2025-09-30,Completed,PayPal,124.0,0.0,7.99,131.99,39.0,85.0,4
ORD-006668,CUST-02898,2025-11-17 00:00:00,2025-11-17,Completed,Credit Card,89.98,4.5,0.0,85.48,30.0,55.48,5
ORD-006669,CUST-02899,2025-02-05 00:00:00,2025-02-05,Completed,Credit Card,89.99,9.0,0.0,80.99,36.0,44.99,1
ORD-006670,CUST-02899,2025-02-18 00:00:00,2025-02-18,Completed,Credit Card,22.99,3.45,0.0,19.54,5.5,14.04,2
ORD-006671,CUST-02899,2025-04-28 00:00:00,2025-04-28,Completed,Buy Now Pay Later,22.0,0.0,0.0,22.0,5.2,16.8,3
ORD-006672,CUST-02899,2025-06-25 00:00:00,2025-06-25,Completed,Buy Now Pay Later,403.99,20.2,0.0,383.79,167.5,216.29,4
ORD-006673,CUST-02899,2025-09-13 00:00:00,2025-09-13,Completed,Credit Card,24.0,4.8,4.99,24.19,6.0,13.2,5
ORD-006674,CUST-02899,2025-10-31 00:00:00,2025-10-31,Completed,PayPal,417.99,0.0,0.0,417.99,197.0,220.99,6
ORD-006675,CUST-02899,2025-11-28 00:00:00,2025-11-28,Completed,PayPal,101.5,10.15,4.99,96.34,31.0,60.35,7
ORD-006676,CUST-02900,2025-02-08 00:00:00,2025-02-08,Completed,Credit Card,45.0,2.25,7.99,50.74,11.0,31.75,1
ORD-006677,CUST-02901,2024-12-10 00:00:00,2024-12-10,Completed,Credit Card,121.97999999999999,18.3,0.0,103.68,35.0,68.68,1
ORD-006678,CUST-02901,2025-02-13 00:00:00,2025-02-13,Completed,Credit Card,233.97,0.0,0.0,233.97,76.0,157.97,2
ORD-006679,CUST-02901,2025-03-04 00:00:00,2025-03-04,Completed,Buy Now Pay Later,421.97,0.0,4.99,426.96,195.2,226.77,3
ORD-006680,CUST-02902,2025-02-04 00:00:00,2025-02-04,Completed,Credit Card,364.0,18.2,0.0,345.8,154.0,191.8,1
ORD-006681,CUST-02902,2025-02-25 00:00:00,2025-02-25,Completed,Buy Now Pay Later,57.989999999999995,8.7,7.99,57.28,18.0,31.29,2
ORD-006682,CUST-02902,2025-04-15 00:00:00,2025-04-15,Completed,Credit Card,39.99,0.0,0.0,39.99,12.0,27.99,3
ORD-006683,CUST-02903,2024-08-26 00:00:00,2024-08-26,Completed,PayPal,50.0,10.0,0.0,40.0,13.7,26.3,1
ORD-006684,CUST-02903,2024-09-30 00:00:00,2024-09-30,Completed,Credit Card,184.99,0.0,0.0,184.99,63.0,121.99,2
ORD-006685,CUST-02903,2024-11-01 00:00:00,2024-11-01,Completed,Buy Now Pay Later,86.0,0.0,0.0,86.0,20.5,65.5,3
ORD-006686,CUST-02903,2024-12-07 00:00:00,2024-12-07,Completed,Credit Card,476.98,95.4,4.99,386.57,196.0,185.58,4
ORD-006687,CUST-02903,2025-01-20 00:00:00,2025-01-20,Completed,Buy Now Pay Later,44.989999999999995,0.0,0.0,44.99,12.7,32.29,5
ORD-006688,CUST-02904,2024-10-20 00:00:00,2024-10-20,Completed,Debit Card,245.99,36.9,9.99,219.08,83.0,126.09,1
ORD-006689,CUST-02905,2025-05-05 00:00:00,2025-05-05,Cancelled,PayPal,514.97,0.0,0.0,514.97,229.0,285.97,1
ORD-006690,CUST-02905,2025-06-13 00:00:00,2025-06-13,Completed,Credit Card,244.98000000000002,0.0,0.0,244.98,91.0,153.98,2
ORD-006691,CUST-02905,2025-07-22 00:00:00,2025-07-22,Completed,Credit Card,29.99,0.0,0.0,29.99,8.0,21.99,3
ORD-006692,CUST-02906,2025-07-01 00:00:00,2025-07-01,Completed,Credit Card,24.0,0.0,4.99,28.99,6.0,18.0,1
ORD-006693,CUST-02906,2025-07-21 00:00:00,2025-07-21,Completed,Buy Now Pay Later,48.989999999999995,0.0,0.0,48.99,13.5,35.49,2
ORD-006694,CUST-02906,2025-08-20 00:00:00,2025-08-20,Completed,Credit Card,145.99,29.2,4.99,121.78,44.5,72.29,3
ORD-006695,CUST-02906,2025-10-24 00:00:00,2025-10-24,Completed,Credit Card,22.99,0.0,9.99,32.98,5.5,17.49,4
ORD-006696,CUST-02906,2025-12-13 00:00:00,2025-12-13,Completed,PayPal,258.0,12.9,0.0,245.1,84.0,161.1,5
ORD-006697,CUST-02907,2024-02-21 00:00:00,2024-02-21,Completed,Credit Card,289.98,0.0,0.0,289.98,106.0,183.98,1
ORD-006698,CUST-02908,2024-04-03 00:00:00,2024-04-03,Completed,Buy Now Pay Later,48.0,0.0,0.0,48.0,15.0,33.0,1
ORD-006699,CUST-02909,2024-09-04 00:00:00,2024-09-04,Completed,Debit Card,381.99,0.0,7.99,389.98,159.5,222.49,1
ORD-006700,CUST-02909,2024-10-03 00:00:00,2024-10-03,Completed,Credit Card,39.99,0.0,4.99,44.98,14.0,25.99,2
ORD-006701,CUST-02909,2024-11-03 00:00:00,2024-11-03,Completed,PayPal,179.99,0.0,9.99,189.98,62.0,117.99,3
ORD-006702,CUST-02909,2024-12-29 00:00:00,2024-12-29,Completed,Buy Now Pay Later,269.98,40.5,0.0,229.48,106.0,123.48,4
ORD-006703,CUST-02910,2024-07-13 00:00:00,2024-07-13,Completed,Buy Now Pay Later,59.99,0.0,0.0,59.99,20.0,39.99,1
ORD-006704,CUST-02910,2024-08-18 00:00:00,2024-08-18,Completed,Credit Card,84.0,0.0,9.99,93.99,25.5,58.5,2
ORD-006705,CUST-02910,2024-10-12 00:00:00,2024-10-12,Completed,Credit Card,32.5,4.88,9.99,37.61,10.0,17.62,3
ORD-006706,CUST-02910,2025-01-24 00:00:00,2025-01-24,Completed,Credit Card,313.99,0.0,9.99,323.98,137.5,176.49,4
ORD-006707,CUST-02910,2025-02-19 00:00:00,2025-02-19,Completed,PayPal,79.98,0.0,4.99,84.97,26.0,53.98,5
ORD-006708,CUST-02910,2025-03-12 00:00:00,2025-03-12,Completed,Credit Card,59.99,0.0,0.0,59.99,22.0,37.99,6
ORD-006709,CUST-02911,2024-06-11 00:00:00,2024-06-11,Completed,Debit Card,68.0,0.0,0.0,68.0,22.0,46.0,1
ORD-006710,CUST-02912,2025-04-15 00:00:00,2025-04-15,Completed,Buy Now Pay Later,87.99000000000001,0.0,9.99,97.98,28.5,59.49,1
ORD-006711,CUST-02912,2025-05-26 00:00:00,2025-05-26,Completed,Credit Card,29.99,4.5,0.0,25.49,8.0,17.49,2
ORD-006712,CUST-02912,2025-06-14 00:00:00,2025-06-14,Completed,Credit Card,79.98,0.0,4.99,84.97,28.0,51.98,3
ORD-006713,CUST-02912,2025-09-11 00:00:00,2025-09-11,Completed,PayPal,64.99,0.0,0.0,64.99,21.0,43.99,4
ORD-006714,CUST-02912,2025-10-25 00:00:00,2025-10-25,Cancelled,Credit Card,357.0,0.0,0.0,357.0,152.0,205.0,5
ORD-006715,CUST-02913,2024-10-22 00:00:00,2024-10-22,Completed,Buy Now Pay Later,68.0,13.6,7.99,62.39,22.0,32.4,1
ORD-006716,CUST-02914,2025-03-28 00:00:00,2025-03-28,Cancelled,Buy Now Pay Later,334.0,33.4,0.0,300.6,145.0,155.6,1
ORD-006717,CUST-02914,2025-05-04 00:00:00,2025-05-04,Completed,Credit Card,96.0,0.0,0.0,96.0,30.0,66.0,2
ORD-006718,CUST-02914,2025-07-02 00:00:00,2025-07-02,Returned,Buy Now Pay Later,45.98,0.0,7.99,53.97,11.0,34.98,3
ORD-006719,CUST-02915,2024-07-26 00:00:00,2024-07-26,Completed,Credit Card,69.99,14.0,9.99,65.98,22.5,33.49,1
ORD-006720,CUST-02915,2024-08-27 00:00:00,2024-08-27,Completed,Credit Card,439.97,0.0,0.0,439.97,184.0,255.97,2
ORD-006721,CUST-02915,2024-09-26 00:00:00,2024-09-26,Returned,PayPal,22.0,0.0,0.0,22.0,5.2,16.8,3
ORD-006722,CUST-02915,2024-11-17 00:00:00,2024-11-17,Completed,PayPal,224.99,45.0,0.0,179.99,85.0,94.99,4
ORD-006723,CUST-02915,2024-12-13 00:00:00,2024-12-13,Completed,Credit Card,71.99,3.6,9.99,78.38,21.0,47.39,5
ORD-006724,CUST-02916,2024-01-21 00:00:00,2024-01-21,Completed,Buy Now Pay Later,389.98,0.0,0.0,389.98,187.0,202.98,1
ORD-006725,CUST-02917,2024-04-08 00:00:00,2024-04-08,Completed,PayPal,24.0,0.0,9.99,33.99,6.0,18.0,1
ORD-006726,CUST-02918,2024-10-13 00:00:00,2024-10-13,Cancelled,Credit Card,104.99000000000001,21.0,9.99,93.98,37.0,46.99,1
ORD-006727,CUST-02919,2025-08-31 00:00:00,2025-08-31,Cancelled,PayPal,39.99,0.0,9.99,49.98,14.0,25.99,1
ORD-006728,CUST-02920,2024-08-12 00:00:00,2024-08-12,Completed,PayPal,95.48,0.0,0.0,95.48,27.5,67.98,1
ORD-006729,CUST-02920,2024-10-20 00:00:00,2024-10-20,Completed,Credit Card,259.98,26.0,0.0,233.98,105.0,128.98,2
ORD-006730,CUST-02920,2024-11-27 00:00:00,2024-11-27,Returned,Credit Card,122.0,6.1,0.0,115.9,38.0,77.9,3
ORD-006731,CUST-02921,2024-08-17 00:00:00,2024-08-17,Completed,Buy Now Pay Later,304.97,0.0,0.0,304.97,105.0,199.97,1
ORD-006732,CUST-02922,2024-12-11 00:00:00,2024-12-11,Completed,Credit Card,117.99000000000001,5.9,0.0,112.09,40.0,72.09,1
ORD-006733,CUST-02923,2024-10-21 00:00:00,2024-10-21,Completed,Credit Card,16.99,0.0,0.0,16.99,4.2,12.79,1
ORD-006734,CUST-02923,2025-02-14 00:00:00,2025-02-14,Completed,Credit Card,86.5,0.0,7.99,94.49,26.0,60.5,2
ORD-006735,CUST-02923,2025-03-13 00:00:00,2025-03-13,Completed,PayPal,120.0,12.0,9.99,117.99,42.0,66.0,3
ORD-006736,CUST-02923,2025-04-20 00:00:00,2025-04-20,Completed,Buy Now Pay Later,77.5,15.5,0.0,62.0,21.0,41.0,4
ORD-006737,CUST-02923,2025-06-24 00:00:00,2025-06-24,Completed,Buy Now Pay Later,24.99,0.0,7.99,32.98,7.5,17.49,5
ORD-006738,CUST-02923,2025-08-09 00:00:00,2025-08-09,Completed,Credit Card,29.99,1.5,0.0,28.49,8.0,20.49,6
ORD-006739,CUST-02923,2025-09-17 00:00:00,2025-09-17,Completed,Credit Card,59.99,0.0,9.99,69.98,22.0,37.99,7
ORD-006740,CUST-02924,2024-02-09 00:00:00,2024-02-09,Completed,Credit Card,69.98,0.0,0.0,69.98,20.0,49.98,1
ORD-006741,CUST-02925,2024-04-01 00:00:00,2024-04-01,Completed,Credit Card,95.99,0.0,9.99,105.98,28.5,67.49,1
ORD-006742,CUST-02925,2024-07-05 00:00:00,2024-07-05,Returned,Credit Card,28.0,0.0,0.0,28.0,8.5,19.5,2
ORD-006743,CUST-02926,2024-12-31 00:00:00,2024-12-31,Completed,Debit Card,60.5,9.07,0.0,51.43,18.5,32.93,1
ORD-006744,CUST-02926,2025-01-26 00:00:00,2025-01-26,Completed,Credit Card,179.99,0.0,0.0,179.99,70.0,109.99,2
ORD-006745,CUST-02926,2025-03-11 00:00:00,2025-03-11,Completed,Credit Card,89.99,18.0,9.99,81.98,36.0,35.99,3
ORD-006746,CUST-02926,2025-04-26 00:00:00,2025-04-26,Completed,Credit Card,50.0,0.0,0.0,50.0,13.7,36.3,4
ORD-006747,CUST-02926,2025-05-15 00:00:00,2025-05-15,Completed,Credit Card,90.0,0.0,0.0,90.0,30.0,60.0,5
ORD-006748,CUST-02926,2025-08-14 00:00:00,2025-08-14,Completed,PayPal,48.0,4.8,0.0,43.2,15.0,28.2,6
ORD-006749,CUST-02927,2024-12-31 00:00:00,2024-12-31,Completed,PayPal,119.97999999999999,6.0,0.0,113.98,44.0,69.98,1
ORD-006750,CUST-02927,2025-02-03 00:00:00,2025-02-03,Completed,Buy Now Pay Later,59.99,6.0,0.0,53.99,22.0,31.99,2
ORD-006751,CUST-02927,2025-02-27 00:00:00,2025-02-27,Completed,Buy Now Pay Later,33.98,3.4,0.0,30.58,8.4,22.18,3
ORD-006752,CUST-02928,2025-04-17 00:00:00,2025-04-17,Completed,PayPal,60.989999999999995,0.0,7.99,68.98,15.5,45.49,1
ORD-006753,CUST-02929,2025-09-13 00:00:00,2025-09-13,Completed,PayPal,45.98,0.0,4.99,50.97,11.0,34.98,1
ORD-006754,CUST-02930,2024-11-09 00:00:00,2024-11-09,Completed,Credit Card,501.97,100.39,7.99,409.57,184.5,217.08,1
ORD-006755,CUST-02930,2024-12-07 00:00:00,2024-12-07,Completed,Credit Card,55.489999999999995,11.1,0.0,44.39,15.5,28.89,2
ORD-006756,CUST-02931,2025-04-26 00:00:00,2025-04-26,Completed,Debit Card,45.0,4.5,0.0,40.5,11.0,29.5,1
ORD-006757,CUST-02931,2025-05-24 00:00:00,2025-05-24,Completed,PayPal,26.0,0.0,0.0,26.0,6.0,20.0,2
ORD-006758,CUST-02931,2025-07-17 00:00:00,2025-07-17,Completed,Credit Card,155.98000000000002,0.0,0.0,155.98,49.2,106.78,3
ORD-006759,CUST-02931,2025-09-09 00:00:00,2025-09-09,Completed,Debit Card,24.99,0.0,0.0,24.99,7.5,17.49,4
ORD-006760,CUST-02931,2025-12-29 00:00:00,2025-12-29,Completed,Credit Card,179.97,0.0,0.0,179.97,60.0,119.97,5
ORD-006761,CUST-02932,2024-09-03 00:00:00,2024-09-03,Completed,Credit Card,89.99,0.0,4.99,94.98,36.0,53.99,1
ORD-006762,CUST-02933,2025-01-16 00:00:00,2025-01-16,Completed,Credit Card,129.98,19.5,0.0,110.48,42.0,68.48,1
ORD-006763,CUST-02934,2025-04-20 00:00:00,2025-04-20,Returned,Credit Card,179.98,0.0,0.0,179.98,72.0,107.98,1
ORD-006764,CUST-02935,2024-12-06 00:00:00,2024-12-06,Completed,Credit Card,116.0,0.0,0.0,116.0,37.0,79.0,1
ORD-006765,CUST-02935,2025-01-02 00:00:00,2025-01-02,Completed,Credit Card,32.5,3.25,0.0,29.25,10.0,19.25,2
ORD-006766,CUST-02936,2025-01-25 00:00:00,2025-01-25,Completed,Credit Card,119.97,0.0,9.99,129.96,36.0,83.97,1
ORD-006767,CUST-02936,2025-02-04 00:00:00,2025-02-04,Completed,Credit Card,22.0,3.3,0.0,18.7,5.2,13.5,2
ORD-006768,CUST-02937,2024-03-18 00:00:00,2024-03-18,Completed,Credit Card,60.0,0.0,0.0,60.0,14.5,45.5,1
ORD-006769,CUST-02938,2025-05-13 00:00:00,2025-05-13,Completed,Buy Now Pay Later,289.0,0.0,0.0,289.0,130.0,159.0,1
ORD-006770,CUST-02938,2025-07-04 00:00:00,2025-07-04,Completed,Credit Card,118.0,0.0,9.99,127.99,34.5,83.5,2
ORD-006771,CUST-02938,2025-10-05 00:00:00,2025-10-05,Completed,PayPal,29.99,6.0,0.0,23.99,9.5,14.49,3
ORD-006772,CUST-02939,2024-06-02 00:00:00,2024-06-02,Completed,Credit Card,59.99,0.0,0.0,59.99,20.0,39.99,1
ORD-006773,CUST-02939,2024-07-07 00:00:00,2024-07-07,Completed,Credit Card,275.99,27.6,0.0,248.39,89.0,159.39,2
ORD-006774,CUST-02940,2024-12-08 00:00:00,2024-12-08,Completed,PayPal,314.96,62.99,0.0,251.97,120.5,131.47,1
ORD-006775,CUST-02940,2024-12-24 00:00:00,2024-12-24,Completed,Credit Card,127.98000000000002,19.2,7.99,116.77,44.5,64.28,2
ORD-006776,CUST-02940,2025-02-22 00:00:00,2025-02-22,Completed,Buy Now Pay Later,399.98,0.0,4.99,404.97,193.0,206.98,3
ORD-006777,CUST-02940,2025-04-19 00:00:00,2025-04-19,Completed,Credit Card,54.0,0.0,0.0,54.0,16.0,38.0,4
ORD-006778,CUST-02940,2025-06-04 00:00:00,2025-06-04,Completed,PayPal,60.0,9.0,0.0,51.0,14.5,36.5,5
ORD-006779,CUST-02940,2025-07-01 00:00:00,2025-07-01,Completed,Credit Card,68.0,0.0,0.0,68.0,22.0,46.0,6
ORD-006780,CUST-02941,2024-07-04 00:00:00,2024-07-04,Completed,Debit Card,141.99,0.0,0.0,141.99,42.5,99.49,1
ORD-006781,CUST-02942,2025-05-17 00:00:00,2025-05-17,Completed,Credit Card,84.99,8.5,0.0,76.49,26.2,50.29,1
ORD-006782,CUST-02943,2025-07-02 00:00:00,2025-07-02,Completed,PayPal,412.97,0.0,0.0,412.97,192.5,220.47,1
ORD-006783,CUST-02943,2025-08-04 00:00:00,2025-08-04,Completed,Credit Card,229.98000000000002,0.0,0.0,229.98,94.5,135.48,2
ORD-006784,CUST-02944,2024-05-14 00:00:00,2024-05-14,Completed,Credit Card,49.99,0.0,0.0,49.99,18.0,31.99,1
ORD-006785,CUST-02945,2024-08-20 00:00:00,2024-08-20,Completed,Credit Card,86.5,0.0,0.0,86.5,26.0,60.5,1
ORD-006786,CUST-02946,2025-01-21 00:00:00,2025-01-21,Completed,Credit Card,349.99,52.5,9.99,307.48,175.0,122.49,1
ORD-006787,CUST-02947,2024-07-21 00:00:00,2024-07-21,Completed,Debit Card,199.99,0.0,0.0,199.99,85.0,114.99,1
ORD-006788,CUST-02947,2024-10-02 00:00:00,2024-10-02,Completed,Debit Card,82.49000000000001,0.0,0.0,82.49,28.0,54.49,2
ORD-006789,CUST-02947,2024-12-02 00:00:00,2024-12-02,Completed,Credit Card,195.0,39.0,0.0,156.0,66.0,90.0,3
ORD-006790,CUST-02947,2025-01-16 00:00:00,2025-01-16,Completed,Credit Card,131.45999999999998,0.0,0.0,131.46,36.0,95.46,4
ORD-006791,CUST-02948,2025-08-26 00:00:00,2025-08-26,Completed,Debit Card,45.0,0.0,0.0,45.0,15.0,30.0,1
ORD-006792,CUST-02949,2024-07-12 00:00:00,2024-07-12,Completed,Buy Now Pay Later,34.0,0.0,0.0,34.0,8.5,25.5,1
ORD-006793,CUST-02949,2024-07-28 00:00:00,2024-07-28,Completed,Buy Now Pay Later,122.97999999999999,18.45,0.0,104.53,39.0,65.53,2
ORD-006794,CUST-02949,2024-08-30 00:00:00,2024-08-30,Completed,PayPal,34.0,0.0,0.0,34.0,8.5,25.5,3
ORD-006795,CUST-02949,2024-11-13 00:00:00,2024-11-13,Completed,Credit Card,335.98,0.0,0.0,335.98,143.7,192.28,4
ORD-006796,CUST-02949,2024-12-12 00:00:00,2024-12-12,Completed,PayPal,112.99,22.6,0.0,90.39,36.0,54.39,5
ORD-006797,CUST-02950,2025-06-10 00:00:00,2025-06-10,Completed,PayPal,39.99,6.0,0.0,33.99,14.0,19.99,1
ORD-006798,CUST-02951,2024-06-27 00:00:00,2024-06-27,Completed,Credit Card,97.5,14.62,0.0,82.88,30.0,52.88,1
ORD-006799,CUST-02951,2024-08-27 00:00:00,2024-08-27,Completed,PayPal,77.99000000000001,0.0,0.0,77.99,24.0,53.99,2
ORD-006800,CUST-02951,2024-11-17 00:00:00,2024-11-17,Completed,Buy Now Pay Later,749.97,75.0,4.99,679.96,368.0,306.97,3
ORD-006801,CUST-02951,2025-01-16 00:00:00,2025-01-16,Completed,Credit Card,95.97,0.0,0.0,95.97,27.6,68.37,4
ORD-006802,CUST-02951,2025-03-16 00:00:00,2025-03-16,Completed,Credit Card,48.0,0.0,0.0,48.0,11.2,36.8,5
ORD-006803,CUST-02951,2025-04-29 00:00:00,2025-04-29,Completed,PayPal,22.99,0.0,0.0,22.99,5.5,17.49,6
ORD-006804,CUST-02951,2025-07-04 00:00:00,2025-07-04,Completed,Buy Now Pay Later,24.99,0.0,0.0,24.99,7.5,17.49,7
ORD-006805,CUST-02951,2025-08-14 00:00:00,2025-08-14,Completed,PayPal,120.0,24.0,0.0,96.0,42.0,54.0,8
ORD-006806,CUST-02951,2025-11-03 00:00:00,2025-11-03,Completed,Credit Card,110.97,22.19,0.0,88.78,29.9,58.88,9
ORD-006807,CUST-02951,2025-12-24 00:00:00,2025-12-24,Completed,Buy Now Pay Later,489.97,24.5,0.0,465.47,229.0,236.47,10
ORD-006808,CUST-02952,2025-04-24 00:00:00,2025-04-24,Completed,Debit Card,29.99,0.0,7.99,37.98,9.5,20.49,1
ORD-006809,CUST-02952,2025-06-22 00:00:00,2025-06-22,Completed,Credit Card,39.99,0.0,0.0,39.99,12.0,27.99,2
ORD-006810,CUST-02952,2025-07-28 00:00:00,2025-07-28,Completed,PayPal,693.99,0.0,0.0,693.99,274.0,419.99,3
ORD-006811,CUST-02952,2025-09-08 00:00:00,2025-09-08,Completed,Debit Card,154.97,0.0,0.0,154.97,51.0,103.97,4
ORD-006812,CUST-02953,2025-09-20 00:00:00,2025-09-20,Returned,PayPal,22.0,4.4,9.99,27.59,5.2,12.4,1
ORD-006813,CUST-02953,2025-10-28 00:00:00,2025-10-28,Completed,Credit Card,96.0,0.0,0.0,96.0,30.5,65.5,2
ORD-006814,CUST-02953,2025-12-02 00:00:00,2025-12-02,Completed,PayPal,367.99,55.2,0.0,312.79,179.0,133.79,3
ORD-006815,CUST-02954,2024-11-06 00:00:00,2024-11-06,Completed,Credit Card,244.96999999999997,48.99,9.99,205.97,93.0,102.98,1
ORD-006816,CUST-02955,2025-05-18 00:00:00,2025-05-18,Completed,Debit Card,90.0,0.0,7.99,97.99,22.0,68.0,1
ORD-006817,CUST-02956,2024-11-05 00:00:00,2024-11-05,Completed,Credit Card,237.99,0.0,0.0,237.99,76.5,161.49,1
ORD-006818,CUST-02957,2025-03-12 00:00:00,2025-03-12,Completed,Debit Card,28.0,0.0,4.99,32.99,8.5,19.5,1
ORD-006819,CUST-02957,2025-04-15 00:00:00,2025-04-15,Completed,Debit Card,98.99,0.0,7.99,106.98,29.5,69.49,2
ORD-006820,CUST-02958,2024-11-26 00:00:00,2024-11-26,Completed,Credit Card,299.99,60.0,0.0,239.99,112.0,127.99,1
ORD-006821,CUST-02959,2024-11-10 00:00:00,2024-11-10,Completed,Credit Card,93.0,9.3,7.99,91.69,26.0,57.7,1
ORD-006822,CUST-02960,2024-02-10 00:00:00,2024-02-10,Completed,PayPal,104.99000000000001,0.0,0.0,104.99,35.0,69.99,1
ORD-006823,CUST-02960,2024-03-19 00:00:00,2024-03-19,Completed,Credit Card,64.99,3.25,0.0,61.74,21.0,40.74,2
ORD-006824,CUST-02961,2024-03-20 00:00:00,2024-03-20,Completed,Buy Now Pay Later,29.99,1.5,0.0,28.49,8.0,20.49,1
